"","Features","L1","varL1","L2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","Prediction"
"1590","OneMonthBefore+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","41.6530681406681","1695.4968468555","57.3514038928605","7","4","9","6","30.5478858023418","33.0625588637379","203.176547812994"
"1591","OneMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log","44.0377900041576","1544.45503098683","57.9230299062604","6","5","8","7","7.73527527745517","9.4318356910665","195.484798994955"
"1592","OneMonthBefore+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","46.7358173172294","1737.35094024885","61.4557427384744","5","6","7","8","12.8405268538424","4.94488333933591","175.335468068595"
"1593","OneMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","43.3437285109449","1766.74143675658","59.1455136500143","6","4","9","6","8.17579545094908","-5.71628712088326","195.919340407728"
"1594","OneMonthBefore+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log","44.0230296484026","1599.61183256189","58.3467050135584","6","5","8","7","11.6326709927492","79.1294385674394","199.040969443284"
"1595","OneMonthBefore+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","45.7183006096543","1752.38061705176","60.7989466158652","5","5","7","8","18.1807028062952","14.1972465848496","179.988176498453"
"1596","OneMonthBefore+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","42.5427313860832","1689.17875922441","57.9508227414487","7","4","9","6","40.9859849888376","65.7196718989468","190.719189726909"
"1597","OneMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log","44.9299921028265","1417.80587611933","57.6052044246244","6","5","7","7","2.34148509360467","-9.09467151147509","192.308792979438"
"1598","OneMonthBefore+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","46.0068090809906","1626.27080804845","60.0614245795568","5","4","7","7","9.21879038003455","-0.897923550055772","173.498062555764"
"1599","OneMonthBefore+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log","42.8838138988714","1425.61038868238","56.0877082565501","6","5","8","7","5.31496137948657","-6.14387739939044","199.053072699497"
"1600","OneMonthBefore+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","49.4884132333923","1678.51250849004","63.1485511351992","5","5","7","8","3.74321624087327","-11.2793890348248","177.953144909177"
"1601","OneMonthBefore+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","46.1797728630449","1383.00217829863","58.3122921728872","6","5","8","7","3.56471936978724","1.60511434396824","196.086774650577"
"1602","OneMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log","42.8835701467358","1408.24507021134","55.9454368370684","6","5","8","7","5.33448222522215","-7.66997121840569","198.101270407492"
"1603","OneMonthBefore+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","49.3231830941546","1652.59352020481","62.8303571855244","5","5","7","8","1.75051418117119","-11.8456998163123","179.807331356188"
"1604","OneMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","44.854229330731","1636.51458008054","59.2624691852073","4","4","6","6","0.451891991534628","-11.168640370351","198.232883486677"
"1605","OneMonthBefore+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log","44.8175271522422","1366.21165160858","57.1049159064538","6","5","8","7","4.9698532134732","6.87051554242753","197.003065944615"
"1606","OneMonthBefore+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","47.1804850507297","1684.84941364615","61.4039368889686","5","6","7","8","7.24746484265216","-2.9638001427281","178.840701360381"
"1607","OneMonthBefore+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","46.2019589371801","1631.19547202797","60.2485147174477","5","4","7","6","2.66426214573109","-12.4640396721797","197.786012390111"
"1608","OneMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log","42.9300019505489","1366.6162116486","55.6391642174708","6","5","8","7","5.7796044473199","-1.85700964342864","197.408767803683"
"1609","OneMonthBefore+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","47.0076796700798","1684.05309155315","61.2653024304014","5","4","7","7","9.49706804580498","0.250285192248906","181.558497899912"
"1610","OneMonthBefore+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log","42.8338196338601","1378.20643046251","55.6605066363638","5","5","7","7","3.47383563919756","-9.87781173174358","201.066645491527"
"1611","OneMonthBefore+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","48.9451230560369","1795.59920827153","63.5735087271905","5","5","7","9","7.56969269300976","-6.61863094504861","178.907848280767"
"1612","OneMonthBefore+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","46.4991647812403","1813.03327250021","61.8394654877568","4","4","6","6","4.26752767927727","-7.47303126996611","197.072112673667"
"1613","OneMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log","42.8431429982798","1364.82174679557","55.5573712769091","6","5","8","7","5.52798073411542","-9.58831611707259","198.636532218304"
"1614","OneMonthBefore+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","49.014092064037","1750.8293490675","63.303302632436","5","6","7","9","5.28464474204443","-7.81144114283375","177.186848780447"
"1615","OneMonthBefore+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log","44.1282762268592","1349.42223520976","56.4293819302462","5","5","7","7","2.59616908997159","-9.19680134689306","199.577011044002"
"1616","OneMonthBefore+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","47.760894713683","1740.23353764446","62.260076614357","5","4","7","8","8.1360268197143","-1.98597183442538","177.771129050835"
"1617","OneMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log","43.1540226313397","1382.52230101194","55.942665100325","6","5","7","7","5.134477683424","23.1272131146876","195.493067421722"
"1618","OneMonthBefore+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","47.1722601923777","1666.11199487748","61.2575828799592","5","4","7","7","13.8075657104216","10.0817837026527","174.102871729503"
"1619","OneMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log","46.5184661051319","1601.42347349667","60.2655723124426","5","4","7","7","21.1896351149381","22.3495237386882","197.42052570651"
"1620","OneMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta","46.7809923935319","1706.09685073033","61.2567005518021","5","7","7","9","8.80696078404396","2.10790743045484","180.463292409982"
"1621","OneMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta","47.9446764300032","1524.74493242815","60.7978194732633","5","4","7","7","7.65265427111267","-4.70948494713295","196.43600987276"
"1622","OneMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log","48.5424624406857","1745.06291960261","62.896833540657","5","5","7","8","41.9280572843896","1.48291475377371","191.040276190278"
"1623","OneMonthBefore+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","45.6679425213166","1730.80473691936","60.5981186421907","5","4","7","7","19.8650530131606","17.0956787901894","179.604703887085"
"1624","OneMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","46.3642027124292","1579.213187483","59.9770904736576","5","4","8","7","12.0138763097855","2.20091449372368","195.355800089242"
"1625","OneMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log","47.6352053255549","1534.03098291376","60.6243173493831","5","4","7","7","8.58544492033334","-2.64110732019019","196.723194775328"
"1626","OneMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","45.798429710818","1716.30522168947","60.5869288751742","5","4","7","7","20.9842353568816","20.6516137644849","181.182020010449"
"1627","OneMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","44.2073816502615","2022.18644546258","61.7086987442822","6","6","8","8","95.2297158181859","64.9056219876022","202.668878604151"
"1628","OneMonthBefore+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log","43.1701462971108","1597.62405348299","57.6901226121655","6","5","8","7","10.0933436995014","60.6578143258398","196.738517449981"
"1629","OneMonthBefore+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","46.7913386755864","1790.71367468973","61.8944012830375","5","7","7","9","13.7892443630458","3.10795852490933","182.725497654282"
"1630","OneMonthBefore+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","41.8363657377883","1649.17364864293","57.1141314334903","7","5","9","7","12.7881628833235","2.44474888610486","199.264170534391"
"1631","OneMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log","49.0135939550873","1405.05107507139","60.7478055395936","5","3","7","7","-2.13505944686137","-10.7275471662683","195.222806003265"
"1632","OneMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","46.7235329349381","1565.47630901594","60.1507147077532","5","5","7","7","119.23711179682","240.349168835784","169.390958830709"
"1633","OneMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","44.0124464925031","1764.12324635787","59.6171822722569","7","6","8","7","36.706065029244","14.8597835680069","201.67786576152"
"1634","OneMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log","44.6605036814364","1583.81593207817","58.7059780614483","6","5","8","7","14.4074519019368","137.099583174777","195.360952206833"
"1635","OneMonthBefore+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","45.4246207544033","1699.37792312212","60.1760688885261","5","5","7","7","32.3240664056803","47.6071838435806","179.25725722849"
"1636","OneMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","43.6393138162886","1602.04803475444","58.0769639548656","7","4","9","6","11.8565570583497","-5.50868138951244","188.701474173097"
"1637","OneMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log","45.2838924765226","1385.70940992124","57.6269428617066","7","6","8","8","-6.16298687181143","-10.053748578393","204.31889501767"
"1638","OneMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","42.7988055673531","1469.1284154073","56.3776445539257","7","5","8","7","91.968484955434","163.244347953509","171.324089466619"
"1639","OneMonthBefore+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","43.2963678565254","1416.70218421157","56.3313335402969","6","5","8","7","5.1670625566629","-7.42281097469694","196.295743600513"
"1640","OneMonthBefore+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","49.4104352901018","1680.55096168985","63.1022675010418","5","5","7","8","3.35355603419019","-11.299197298939","177.74481474027"
"1641","OneMonthBefore+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","46.5087949073954","1380.97182701914","58.5573124824934","5","4","8","7","3.4803821438301","-3.81681033025632","192.815612255792"
"1642","OneMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","44.9268425078888","1459.54763592305","57.9339265369735","5","3","7","7","38.8199706518163","68.8370815922065","198.476415268189"
"1643","OneMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","48.5019781697761","1689.43959315928","62.458745158524","5","5","7","8","5.59955031055242","-9.37147792237372","184.247319222482"
"1644","OneMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","42.0640965472912","1938.66175440794","59.5524544124515","5","5","7","7","10.5011661047373","-1.70845544719881","213.526134692074"
"1645","OneMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","46.2039664143521","1383.17404062161","58.332804232739","6","5","8","7","6.40083200961536","18.2868615207532","193.32707841956"
"1646","OneMonthBefore+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","47.0385387401358","1700.08602318076","61.4087641523826","5","6","7","8","7.45575873581184","-1.72357762161583","177.489797881113"
"1647","OneMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","47.0213858172382","1568.09488935903","60.4022436621302","4","4","7","6","1.39577505978353","-12.543122546563","193.743879633371"
"1648","OneMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","39.113841556187","1400.30540839882","53.042491384877","6","5","8","7","8.24444354511051","-1.62493927222751","210.229494210722"
"1649","OneMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","45.6482436976912","1780.12777943101","60.9552782824882","6","5","8","8","21.2989896378349","27.1530364755356","185.755719527549"
"1650","OneMonthBefore+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","43.2384869506941","1392.81049849943","56.0919754576638","5","5","7","7","4.10891817486241","-11.4834702198671","196.983417665334"
"1651","OneMonthBefore+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","49.9005407496603","1737.11139765454","63.8937875041477","5","4","7","8","4.41807468934843","-10.9139795695908","176.706747401132"
"1652","OneMonthBefore+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","46.3429320502258","1718.7256043082","61.0177500537974","4","4","6","6","24.4541146409009","32.4887411073988","191.53364436087"
