"","Features","L1","L2","Win1","Win2","WeightedWin1","WeightedWin2","Prediction"
"1210","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week2_LogDelta","78.0983613346906","84.9451652242809","2","1","5","6","165.674629754322"
"1211","NumPopularTweets_Month1_Delta+NumPopularTweets_Week2_Delta+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week2_LogDelta","63.9312338822586","77.6391306162238","5","4","8","7","153.051212034848"
"1212","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month1_Delta+NumPopularTweets_Week2_Delta+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week2_LogDelta","57.2382776186012","69.6849145968278","5","4","8","7","180.001010288102"
"1213","NumPopularTweets_Month1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month1_Delta+NumPopularTweets_Week2_Delta+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week2_LogDelta","60.9836033752331","72.8573373013374","3","2","6","7","152.668371194793"
"1214","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month1_Delta+NumPopularTweets_Week2_Delta+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week2_LogDelta","73.7786125949926","85.4734501705702","4","3","6","7","194.639961692289"
"1215","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week2_Absolute","57.9241810583966","69.0184599072518","7","3","8","7","184.477157691327"
"1216","NumPopularTweets_Month2_Log+NumPopularTweets_Week2_Log","56.9107686622734","68.4820456222192","5","2","8","7","171.304633401612"
"1217","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month2_Log+NumPopularTweets_Week2_Log","60.2635414579422","73.192280871383","5","3","6","7","186.300565698023"
"1218","NumPopularTweets_Month2_Delta+NumPopularTweets_Week2_Delta","67.8188953422692","79.076161548065","3","3","6","7","147.870551000379"
"1219","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month2_Delta+NumPopularTweets_Week2_Delta","58.5440525532938","72.1141603649147","6","4","7","7","197.063946667037"
"1220","NumPopularTweets_Month2_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month2_Delta+NumPopularTweets_Week2_Delta","61.4044699543091","73.2172471323354","4","3","6","7","166.009495221704"
"1221","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month2_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month2_Delta+NumPopularTweets_Week2_Delta","63.2098617029369","75.9693367694934","5","5","6","7","199.938174999008"
"1222","NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week2_LogDelta","64.9642099176614","75.2589382578654","4","2","7","7","152.691209620889"
"1223","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week2_LogDelta","57.3992654967043","68.8793308479171","7","3","8","7","186.499794727896"
"1224","NumPopularTweets_Month2_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week2_LogDelta","58.8217865418853","68.8217201720406","4","2","7","7","165.44215736321"
"1225","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month2_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week2_LogDelta","64.8746948274701","77.5424361211168","5","3","6","7","176.230897634877"
"1226","NumPopularTweets_Month2_Delta+NumPopularTweets_Week2_Delta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week2_LogDelta","65.6629187623111","77.6893748419956","3","3","6","7","150.758455666432"
"1227","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month2_Delta+NumPopularTweets_Week2_Delta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week2_LogDelta","57.2271949881509","71.4104436166705","6","4","7","7","196.325265616006"
"1228","NumPopularTweets_Month2_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month2_Delta+NumPopularTweets_Week2_Delta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week2_LogDelta","62.1346591352513","72.6451240499443","3","3","6","7","161.173874387563"
"1229","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month2_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month2_Delta+NumPopularTweets_Week2_Delta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week2_LogDelta","72.1999254164493","85.0350299728728","3","3","6","5","210.706495007919"
"1230","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute+NumPopularTweets_Week2_Absolute","54.2115851601294","67.9957159077871","6","4","8","7","179.546513849552"
"1231","NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Week2_Log","55.6761673539087","68.3623446577711","5","4","7","7","166.164264084768"
"1232","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Week2_Log","74.6078266558004","82.2741377309671","3","1","5","6","186.756603881129"
"1233","NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta+NumPopularTweets_Week2_Delta","69.4555370623272","80.4855167264275","4","4","7","7","153.728606217505"
"1234","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta+NumPopularTweets_Week2_Delta","70.422146124669","80.4100115404414","4","3","7","6","186.060270643671"
"1235","NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta+NumPopularTweets_Week2_Delta","67.2373010378835","79.369343487579","3","2","6","7","151.15750013343"
"1236","NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week2_LogDelta","64.1838091411602","75.6781738171522","6","3","8","7","154.07907391868"
"1237","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week2_LogDelta","58.7350925433503","68.244550851905","4","3","7","6","184.127844919366"
"1238","NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week2_LogDelta","62.1370650288231","74.7859712170151","3","3","7","7","159.212491836694"
"1239","NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta+NumPopularTweets_Week2_Delta+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week2_LogDelta","66.9705266541691","79.7252614376422","5","4","7","7","153.681768973663"
"1240","NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute","53.7187820276062","66.3390971508597","5","3","8","7","182.339537832482"
"1241","NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log","56.437765187636","68.0494904459307","5","2","8","7","171.444466168053"
"1242","NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log","55.9706708361443","71.3424838486722","5","4","7","7","181.310657343473"
"1243","NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta","65.8288580511128","78.071230556534","3","3","6","7","154.012687203555"
"1244","NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta","54.5238402992428","67.6153236742178","6","4","8","7","189.494051904265"
"1245","NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta","63.8684252628016","75.8694171548383","3","3","5","7","185.422736315277"
"1246","NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta","57.3602620290954","74.4986232567195","4","4","6","7","192.171255170291"
"1247","NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","63.1774568239562","74.9550338277948","4","2","7","7","151.949869406883"
"1248","NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","55.7021279922476","68.8069401303274","6","3","8","7","176.965055190994"
"1249","NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","58.2516234435006","69.5137364042345","4","2","7","7","171.107915717365"
"1250","NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","55.4995302533493","71.0271615588071","5","4","7","7","183.983438882347"
"1251","NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","66.8259865243753","83.8198198533074","3","3","5","7","165.736265113672"
"1252","NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","54.8017221761717","73.7435807648918","4","6","6","8","207.84991536485"
"1253","NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","62.9167375248554","79.6515354549777","4","4","6","7","191.35208402317"
"1254","NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","53.9721727066995","73.2298124847531","4","6","6","8","213.204934605128"
"1255","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute","54.9357162419277","67.3432987657874","5","3","8","7","181.48678624191"
"1256","NumPopularTweets_Month1_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log","51.3784738207713","64.4310138462259","5","4","8","7","172.936819443073"
"1257","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month1_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log","70.9227115835897","81.6410812938632","2","2","5","7","176.542286401874"
"1258","NumPopularTweets_Month1_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta","62.1057606454658","78.3588408639524","6","4","8","7","158.524909943919"
"1259","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month1_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta","54.3126615323437","69.7432922201236","6","4","8","7","191.066750735565"
"1260","NumPopularTweets_Month1_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month1_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta","64.3365028578902","75.0641636357003","4","3","6","6","187.128884023747"
"1261","NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","61.7960095096589","75.1363011448092","6","3","8","7","152.443796606706"
"1262","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","59.1171776684618","71.2306974650401","4","3","7","7","176.772771170374"
"1263","NumPopularTweets_Month1_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","54.404287671359","67.0103766527175","6","3","8","7","164.779241394753"
"1264","NumPopularTweets_Month1_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","66.7562122622009","85.2752772155121","4","4","6","7","168.882538973737"
"1265","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute","54.729412404085","67.6517306894557","6","3","8","7","182.843149417308"
"1266","NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log","57.0970258075129","68.6272382367518","5","2","8","7","171.55434273349"
"1267","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log","58.3832207903326","73.1197664541484","4","4","6","7","188.136417703943"
"1268","NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta","67.6153238771721","80.1143384955521","3","3","6","7","152.242616093509"
"1269","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta","61.5318374030648","71.2266712610215","4","3","7","6","194.988126844279"
"1270","NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta","63.9886380382214","76.8877383595178","3","3","5","7","183.950541979208"
"1271","NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","65.0017542067041","75.3273969904856","4","2","7","7","152.145166522153"
"1272","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","56.7868756479498","68.5498228542302","4","3","7","7","177.998879973848"
"1273","NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","61.3832907225427","70.4550702563039","4","3","7","7","157.410114940594"
"1274","NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","65.0841206705122","83.894633076263","4","3","6","7","167.638390346062"
"1275","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute","55.0571757847149","68.3407165028121","6","4","8","7","181.747393804946"
"1276","NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log","56.2143090068388","68.6014632688144","5","4","7","7","167.253705887367"
"1277","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log","75.5146819555644","84.4706189202131","1","2","4","7","186.131157945567"
"1278","NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta","69.3002154336523","81.2106027998693","3","4","6","7","156.214606974741"
"1279","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta","70.9316178192288","83.4790674293751","3","3","6","6","196.659751869794"
"1280","NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta","66.6386251992757","79.6806191102478","3","3","5","7","167.154298809833"
"1281","NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","63.9244632721228","75.7955158584195","6","3","8","7","153.000717624456"
"1282","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","58.526841621937","69.9575174971646","4","3","7","7","181.060710250921"
"1283","NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","65.4385456932046","76.4245292493395","3","2","7","6","170.951844996567"
"1284","NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Week2_Delta+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta","66.907751680113","85.3891386217896","3","4","5","7","168.722507422747"
"1285","NumTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute","46.4628829657797","58.4352812783052","7","5","8","8","192.739286837646"
"1286","NumTweets_Month1_Log+NumPopularTweets_Month1_Log","49.0258885466785","61.6805660513298","7","5","8","7","177.216288891641"
"1287","NumTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumTweets_Month1_Log+NumPopularTweets_Month1_Log","51.3115439356241","64.2920856911394","6","4","8","7","193.107749626877"
"1288","NumTweets_Month1_Delta+NumPopularTweets_Month1_Delta","61.4892474353251","75.1616883684972","6","3","8","7","153.523844770324"
"1289","NumTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumTweets_Month1_Delta+NumPopularTweets_Month1_Delta","51.1286094064906","61.2433979680966","5","5","6","7","202.08122001253"
"1290","NumTweets_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Month1_Delta+NumPopularTweets_Month1_Delta","54.487855114693","64.5002719749902","5","3","6","6","179.980112713219"
