,Features,L1,L2,Win1,Win2,DirectionalWin1,DirectionalWin2,WeightedWin1,WeightedWin2,Prediction
146,NumDistinctUsers_Month2_Log+NumDistinctUsers_Week1_Log,57.13624607,68.89747385,4,2,7,7,-9.392374554,17.48346283,173.5652905
147,NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week1_LogDelta,62.02655002,74.02666914,4,2,7,7,-32.32906451,-20.6660575,157.5028149
148,NumDistinctUsers_Month2_Log+NumDistinctUsers_Week1_Log+NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week1_LogDelta,53.73554307,65.62901814,5,3,8,7,-18.62241562,-14.73161641,182.028503
149,NumDistinctUsers_Month1_Log+NumDistinctUsers_Month2_Log+NumDistinctUsers_Week1_Log,53.21307641,63.2474068,5,4,8,7,-18.10194073,-14.01134932,196.6093093
150,NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week1_LogDelta,61.99482808,72.9447154,4,3,7,7,-35.32376637,-23.98828273,165.4967074
151,NumDistinctUsers_Month1_Log+NumDistinctUsers_Month2_Log+NumDistinctUsers_Week1_Log+NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week1_LogDelta,56.05756142,68.51566876,4,5,7,7,-16.32589653,-15.86910193,202.9292258
152,NumDistinctUsers_Week2_Log,58.64348773,69.97697174,4,2,7,7,-21.33261853,-3.171796252,173.8696801
153,NumDistinctUsers_Week2_LogDelta,63.05598052,74.32659883,4,2,7,7,-33.11832074,-21.45354706,156.5534665
154,NumDistinctUsers_Week2_Log+NumDistinctUsers_Week2_LogDelta,58.99035982,70.20894127,4,2,7,7,-24.20692048,-9.31684226,174.1828337
155,NumDistinctUsers_Month1_Log+NumDistinctUsers_Week2_Log,48.25455153,60.93881751,7,4,8,7,-10.4470529,-8.315704752,193.0626619
156,NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Week2_LogDelta,62.58103361,72.8819206,4,2,7,7,-35.1067142,-26.60432598,167.3691755
157,NumDistinctUsers_Month1_Log+NumDistinctUsers_Week2_Log+NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Week2_LogDelta,46.68978768,58.43530718,6,4,8,7,-4.372425566,1.339507248,207.768474
158,NumDistinctUsers_Month2_Log+NumDistinctUsers_Week2_Log,56.7765729,68.48323193,4,2,7,7,25.19282449,89.8935681,176.1075877
159,NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week2_LogDelta,62.03968699,74.07650206,4,2,7,7,-32.37557013,-21.20043561,157.9938126
160,NumDistinctUsers_Month2_Log+NumDistinctUsers_Week2_Log+NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week2_LogDelta,53.60645497,65.39830684,5,3,8,7,-20.7122214,-16.97758996,183.3099725
161,NumDistinctUsers_Month1_Log+NumDistinctUsers_Month2_Log+NumDistinctUsers_Week2_Log,47.81249065,59.24854553,6,4,8,7,0.005475834,10.01911568,209.6497405
162,NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week2_LogDelta,60.83363124,72.08851335,4,2,7,7,-33.76506598,-26.05501213,173.306705
163,NumDistinctUsers_Month1_Log+NumDistinctUsers_Month2_Log+NumDistinctUsers_Week2_Log+NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week2_LogDelta,52.12498659,66.33006763,5,6,7,8,-12.13191231,-16.2277466,213.9180429
164,NumDistinctUsers_Week1_Log+NumDistinctUsers_Week2_Log,58.77651695,69.12169417,4,2,7,7,-25.4790015,-12.64343741,171.6128351
165,NumDistinctUsers_Week1_LogDelta+NumDistinctUsers_Week2_LogDelta,62.99193449,74.48157868,4,2,7,7,-33.04346956,-22.44672452,157.0788859
166,NumDistinctUsers_Week1_Log+NumDistinctUsers_Week2_Log+NumDistinctUsers_Week1_LogDelta+NumDistinctUsers_Week2_LogDelta,58.27139633,69.13041446,5,2,8,7,-4.398559296,20.38077433,177.8860959
167,NumDistinctUsers_Month1_Log+NumDistinctUsers_Week1_Log+NumDistinctUsers_Week2_Log,49.43630152,61.61443996,7,3,8,7,-13.70428264,-14.02336681,191.4957666
168,NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctUsers_Week2_LogDelta,62.30504587,72.94187457,4,2,7,7,-34.29872152,-27.03075553,169.1247874
169,NumDistinctUsers_Month1_Log+NumDistinctUsers_Week1_Log+NumDistinctUsers_Week2_Log+NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctUsers_Week2_LogDelta,50.16174039,60.43081236,6,4,8,7,-14.99123171,-20.3000688,208.7171978
170,NumDistinctUsers_Month2_Log+NumDistinctUsers_Week1_Log+NumDistinctUsers_Week2_Log,59.76360592,70.02367064,4,2,7,7,-15.01554909,9.607899043,171.9072374
171,NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctUsers_Week2_LogDelta,62.28416204,74.24451316,4,2,7,7,-31.80991793,-19.1035765,157.113027
172,NumDistinctUsers_Month2_Log+NumDistinctUsers_Week1_Log+NumDistinctUsers_Week2_Log+NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctUsers_Week2_LogDelta,57.50389014,68.21848092,5,3,8,7,-15.14069891,-2.164859673,182.612581
173,NumDistinctUsers_Month1_Log+NumDistinctUsers_Month2_Log+NumDistinctUsers_Week1_Log+NumDistinctUsers_Week2_Log,49.76196659,60.57702207,6,4,8,7,-14.5374461,-15.37646566,206.1392608
174,NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctUsers_Week2_LogDelta,61.04604469,72.2492905,4,3,7,7,-34.06858312,-26.04210157,172.583399
175,NumDistinctUsers_Month1_Log+NumDistinctUsers_Month2_Log+NumDistinctUsers_Week1_Log+NumDistinctUsers_Week2_Log+NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctUsers_Week2_LogDelta,54.03621358,66.6003116,4,4,7,7,-6.589098211,-18.26884641,214.5518147
176,NumTweets_Month1_Log+NumDistinctUsers_Month1_Log,50.9328802,62.5879131,7,4,8,7,-18.76876441,-17.87121236,196.6376725
177,NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta,62.89254292,73.86887135,4,2,7,7,-34.17171933,-23.34894596,160.9418944
178,NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta,50.7204283,62.5201992,7,4,8,7,-18.66554526,-17.48625376,197.7534822
179,NumTweets_Month2_Log+NumDistinctUsers_Month2_Log,53.29593836,65.48282738,6,3,8,7,-20.31876714,-17.43296677,179.6164495
180,NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta,61.88208343,73.7798084,4,2,7,7,-31.77730115,-19.82206867,160.2271306
181,NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta,48.14144663,61.00705334,6,5,8,7,-12.29968695,-11.90127989,200.0591939
182,NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Month2_Log+NumDistinctUsers_Month2_Log,50.87060614,62.6309963,7,4,8,7,-18.85248288,-17.49015565,198.0486151
183,NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta,61.57726548,73.50117426,4,2,7,7,-31.86288687,-20.04691403,163.0373598
184,NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta,55.41484167,69.51232839,5,5,7,7,-16.3336765,-22.88859578,214.2447852
185,NumTweets_Week1_Log+NumDistinctUsers_Week1_Log,61.26851552,72.28247344,4,2,7,7,-31.16399849,-21.13408939,169.6642453
186,NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,62.53272117,74.360955,4,2,7,7,-32.64337096,-21.08700735,155.3057217
187,NumTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,60.10676874,71.5860686,4,2,7,7,-29.0434227,-18.43129444,171.1363537
188,NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log,47.83563435,60.36546958,7,5,8,7,44.80614649,95.15404817,195.7879805
189,NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,62.92425338,73.79560308,4,2,7,7,-34.9640674,-24.21450346,160.4169866
190,NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,47.10813294,58.86568666,7,6,8,8,-11.30378329,-15.63805967,205.0556097
191,NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log,53.11844611,65.64467307,6,3,8,7,-20.20999528,-17.38994717,178.7566626
192,NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,61.43922437,73.99014295,4,2,7,7,-30.9352232,-18.24910815,156.8340192
193,NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,47.7593251,61.08292855,7,5,8,7,-11.05391852,-17.26677934,194.7414049
194,NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log,47.61279672,59.682234,7,5,8,7,-4.227065413,3.125112902,204.4134541
195,NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,61.22705912,72.76457847,4,2,7,7,-34.55987704,-23.16814041,164.4738522
196,NumTweets_Week2_Log+NumDistinctUsers_Week2_Log,56.80144517,68.20330608,4,2,7,7,-4.545903301,28.76073699,178.7970081
197,NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,62.85831517,74.34112017,4,2,7,7,-33.00777224,-20.87956125,155.544895
198,NumTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,55.45463695,67.16125521,5,3,8,7,-21.30339254,-13.06911622,179.2272906
199,NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log,45.84397935,58.11447201,6,6,7,8,-10.62021891,-14.32235257,204.2991246
200,NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,62.50375672,72.95327255,4,2,7,7,-35.18308817,-26.58950324,166.5574208
201,NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,44.13527748,55.36487484,6,5,7,7,-8.258436617,-13.73930136,217.8511086
202,NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log,53.37155495,65.29474926,5,3,8,7,-20.5113999,-17.72446425,183.5901328
203,NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,61.87797104,74.0894456,4,2,7,7,-32.1710464,-20.66017241,157.9438969
204,NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,49.01423635,61.26756069,7,5,8,7,-13.19516329,-15.68460233,196.5648298
205,NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log,43.4069925,55.07132549,6,5,7,7,-3.193572176,-2.021099036,222.3788947
206,NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,60.75097749,72.20159855,4,3,7,7,-33.74467349,-26.20041827,172.5090334
207,NumTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log,57.98093758,68.24485119,5,2,8,7,-23.69486898,-15.88010646,173.9808453
208,NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,62.70439437,74.61096968,4,2,7,7,-32.4342456,-21.20207145,155.3627481
209,NumTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,56.55900872,68.07341557,6,3,8,7,-18.48995204,-13.26382865,178.0256314
210,NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log,45.93877469,58.54251118,7,6,8,8,-8.264643153,-13.57491922,202.9698947
211,NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,62.34694319,73.23064099,4,2,7,7,-34.2833237,-26.9044933,167.4612788
212,NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log,56.70857747,67.30583452,6,2,8,7,-24.30240073,-21.31089568,176.1643029
213,NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,61.7742736,74.18748807,4,2,7,7,-28.48825054,-12.8684084,157.6968074
214,NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log,44.52415584,56.3366635,6,6,7,8,-6.770552671,-5.723439162,218.3454671
215,NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,60.85404446,72.37577094,4,2,7,7,-33.92507902,-25.81834803,171.1645911
216,NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log,55.72136378,66.72671987,4,2,7,7,-17.44784678,-2.122165602,187.5004955
217,NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta,62.67639959,73.81233721,4,2,7,7,-33.8548988,-23.35209939,160.7546658
218,NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta,57.41161558,67.69864631,4,2,7,7,-25.92794053,-18.63856378,188.400386
219,NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log,58.49312114,69.58477454,4,2,7,7,-25.67001031,-16.71232067,171.8585631
220,NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta,60.53545404,72.2700182,4,2,7,7,-27.21759127,-14.04914249,170.7243499
221,NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta,52.93945808,64.18207269,5,3,8,7,-18.2018767,-13.80300775,195.59797
222,NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log,57.67762192,67.88095312,4,2,7,7,-26.50586963,-19.5357612,188.650078
223,NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta,56.31123807,70.0028592,4,3,7,7,-13.69224941,7.60047701,176.8376953
224,NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta,53.95700599,66.31522571,5,4,8,7,-16.03258878,-22.04981142,217.1859302
225,NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log,61.36559725,72.52548387,4,2,7,7,-31.21646722,-21.55905974,168.0878298
226,NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,62.95945296,74.33010318,4,2,7,7,-33.22879593,-22.24515627,157.0554854
227,NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,64.10519391,74.38331716,4,2,7,7,-33.76335334,-25.65372338,168.2311163
228,NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log,54.13284939,64.75285787,5,3,7,7,-14.81072093,-2.743794846,188.1992324
229,NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,62.40683928,72.90276965,4,2,7,7,-35.0690726,-24.49565116,164.7332279
230,NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,53.48160361,63.2272611,6,3,7,7,-21.47418338,-18.28850289,200.4537123
231,NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log,58.64398752,69.84994076,4,2,7,7,-26.30307375,-18.41621931,172.3631928
232,NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,55.30673496,69.64506965,5,3,8,7,-19.71151272,-15.52364429,178.2471371
233,NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,46.85959093,59.90045698,5,5,8,8,-10.54594867,-17.07448007,196.2709795
234,NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log,56.88018936,65.44571359,4,3,7,7,-29.22626979,-23.83578088,202.4064192
235,NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,53.50541248,67.44991265,4,3,7,7,-10.5593248,18.66454081,183.3168188
236,NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log,58.57770802,69.8651381,4,2,7,7,-17.97638037,3.708523117,173.4831699
237,NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,62.49731959,74.2569456,4,2,7,7,-32.75712798,-20.6621566,155.9683789
238,NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,57.15016755,69.23044051,4,2,7,7,90.35867988,229.2350636,171.7221535
239,NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log,51.03442491,62.46120372,5,3,8,7,-10.73787858,-5.822528741,190.1636834
240,NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,62.77275038,73.31646752,4,2,7,7,-35.55398755,-27.50461423,167.3009489
241,NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,47.04149309,59.40179996,7,5,8,8,4.039812217,17.8952024,199.0487709
242,NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log,59.02899554,69.57080819,4,2,7,7,-26.06537533,-17.37334047,175.7911466
243,NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,56.9719336,70.90258146,4,3,7,7,1.234396623,41.30029076,174.3772404
244,NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,51.16441911,63.73130439,5,4,8,7,-17.53687072,-18.02085982,191.5852674
245,NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log,47.30964154,58.82664237,6,4,8,7,128.9272322,256.7943858,208.5392112
246,NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,54.0535069,68.31912932,4,3,7,7,-26.47829412,-21.62891206,189.1932732
247,NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log,58.78101006,69.14925268,5,2,8,7,-15.43966982,2.499789803,165.0322231
248,NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,62.42393868,74.34766718,4,2,7,7,-33.68284388,-23.34975102,158.4942186
249,NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,60.86822096,70.12704339,5,2,7,7,-29.43496783,-26.73056096,163.8152536
250,NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log,53.56340437,63.97792887,5,2,8,7,-14.45708716,-11.53150369,186.5644774
251,NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,61.29214299,72.28978957,4,3,7,7,-35.1842453,-27.9713691,174.6705875
252,NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log,63.07227356,72.11826866,4,2,7,7,-29.51596447,-22.66167738,165.5019305
253,NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,55.8951564,69.7075061,5,3,8,7,-22.75630965,-19.13733273,177.873784
254,NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log,53.39367593,62.57678696,5,4,6,7,-27.59080336,-22.83981317,220.760347
