#Field:candidate	MonthId	NumTweets_Month1	NumDistinctTweets_Month1	NumDistinctUsers_Month1	NumPopularTweets_Month1	NumVerifiedTweets_Month1	NumTweets_Month2	NumDistinctTweets_Month2	NumDistinctUsers_Month2	NumPopularTweets_Month2	NumVerifiedTweets_Month2	NumTweets_Week1	NumDistinctTweets_Week1	NumDistinctUsers_Week1	NumPopularTweets_Week1	NumVerifiedTweets_Week1	NumTweets_Week2	NumDistinctTweets_Week2	NumDistinctUsers_Week2	NumPopularTweets_Week2	NumVerifiedTweets_Week2
job opening	201209	2355760	158495	78929	9045	5127	278699	150181	75822	6979	3692	66078	49409	22667	1790	287	86014	41346	20614	2123	1140
job opportunity	201209	168819	90172	44915	8863	2597	118231	67900	45852	7177	1427	42597	26339	11998	2325	784	62393	25410	11725	2477	836
job posting	201209	134073	56227	30703	3633	1226	80362	48553	31628	3057	1115	19602	16798	8529	915	291	82399	14934	8298	1225	460
we are hiring	201209	318775	44535	38410	14768	6728	131495	44698	39023	14048	5657	42906	12616	10592	3846	1204	41853	11487	9765	3659	1027
all	201210	9967186	3792821	1757908	182186	43153	15794212	3498888	1650649	156844	35607	4000211	949027	440125	47229	9288	5263206	972899	447180	51475	17035
all old	201210	2044919	390986	218657	43788	22496	2980325	346339	188786	36751	15621	286824	103853	59401	11378	4701	1392459	92725	55895	13148	11420
hashtags	201210	8033323	3600068	1627339	144555	22607	14996026	3321861	1538059	127065	23877	3743362	897974	403928	37436	5051	3897838	924099	413210	39718	6185
job opening	201210	1455595	179710	93849	11192	9634	2358325	161779	80433	9140	5228	130988	45493	23629	2280	945	1261045	46213	26338	5191	7772
job opportunity	201210	261146	104805	52238	10560	3933	171400	92403	45583	9039	2654	44160	29432	15257	2819	743	34266	20199	11914	2352	1042
job posting	201210	136780	62688	35150	4696	2495	135191	56955	31025	3756	1295	35199	15573	9093	1161	673	60493	15410	8751	1328	599
we are hiring	201210	195069	54022	45300	17499	6448	320356	45176	38901	15037	6745	77222	15167	13177	5175	2340	37263	13018	10835	4320	2017
all	201211	10939764	3339687	1577055	160545	37118	9967186	3792821	1757908	182186	43153	4493470	826529	391724	35678	6005	1475875	895170	413315	40907	7897
all old	201211	1305706	349574	206162	40735	10589	2044919	390986	218657	43788	22496	147037	76465	45756	8865	1820	216270	93753	55380	11249	3698
hashtags	201211	9729418	3156416	1447219	125049	27600	8033323	3600068	1627339	144555	22607	4368327	784528	362931	28057	4477	1284853	846461	378027	31048	4603
job opening	201211	406368	153384	82072	8928	2490	1455595	179710	93849	11192	9634	61607	34904	18318	1848	300	99964	38769	21443	2459	942
job opportunity	201211	146444	96711	52419	10027	2098	261146	104805	52238	10560	3933	34327	19452	11929	2468	399	39540	28162	14191	2732	546
job posting	201211	70365	54305	32366	3744	1223	136780	62688	35150	4696	2495	15460	12486	7227	748	287	17531	14119	8609	968	417
we are hiring	201211	688273	51556	45722	18303	4810	195069	54022	45300	17499	6448	36335	11211	9883	3879	834	59752	14460	12875	5134	1805
all	201212	6582322	2963775	1364697	86410	27012	12234528	3293674	1556113	158302	36471	802126	752299	346480	10214	4725	904485	809740	374659	18697	6981
