,Features,L1,medianL1,L2,medianL2,Win1,Win2,DirectionalWin1,DirectionalWin2,WeightedWin1,WeightedWin2
3678,IJC+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,55.72419301,42.62657899,66.15712814,42.97827347,5,5,6,8,-43.69031609,-226.4903161
3679,IJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,52.14608203,41.64384326,64.79188002,42.28712891,6,4,7,7,-0.752984393,-183.5529844
3680,IJC+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta,48.49950504,42.80243674,58.52279487,43.09487186,8,5,8,7,43.00593949,-139.7940605
3681,IJC+NumTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta,50.78723275,53.15177851,60.0654796,55.7735516,6,5,7,7,15.55320703,-167.246793
3682,IJC+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta,54.420489,61.3278977,65.06655695,61.77233124,7,4,8,6,-28.04586804,-210.845868
3683,IJC+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,48.71754293,42.31178553,58.44059255,43.09620946,7,5,7,7,40.38948478,-142.4105152
3684,IJC+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,48.46056825,47.42861863,58.82431564,47.81963567,7,5,7,8,43.47318103,-139.326819
3685,IJC+NumTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,52.25723303,52.52080887,61.87522892,53.81185593,5,4,6,6,-2.086796305,-184.8867963
3686,IJC+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,52.75782554,63.54971215,64.64101505,64.26635272,6,5,7,7,-8.093906509,-190.8939065
3687,IJC+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,49.59165768,44.43269477,59.55088221,45.60495526,8,6,8,7,29.90010784,-152.8998922
3688,IJC+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,53.232357,37.6573231,64.93009013,37.70710603,8,5,8,6,-13.78828406,-196.5882841
3689,IJC+NumTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,50.50603463,45.91035024,60.35894565,47.445919,8,6,8,7,18.9275844,-163.8724156
3690,IJC+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,55.76105475,48.84586578,66.76609971,48.90943813,7,4,7,6,-44.13265699,-226.932657
3691,IJC+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,50.24507695,40.33849519,59.96862504,41.00904009,6,6,6,7,22.05907656,-160.7409234
3692,IJC+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,50.91572253,39.75600079,63.06233113,40.21342479,8,6,8,7,14.01132967,-168.7886703
3693,IJC+NumTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,51.4020334,42.04175499,62.05201268,42.8031597,7,6,7,7,8.175599174,-174.6244008
3694,IJC+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,51.9120868,48.62884955,65.55582678,48.71777711,8,6,8,7,2.054958438,-180.7450416
3695,IJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta,54.40551064,51.40637167,64.05562519,52.8090941,6,4,7,7,-27.86612772,-210.6661277
3696,IJC+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta,49.64433595,51.82358208,59.84895837,53.66903034,8,5,8,7,29.26796864,-153.5320314
3697,IJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta,70.01430375,71.04581924,86.7148549,71.19125491,5,4,6,6,-215.171645,-397.971645
3698,IJC+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,48.11197433,40.64773713,58.40490992,41.07116483,7,6,7,7,47.65630805,-135.1436919
3699,IJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,56.41460059,53.5348079,70.71843608,56.07318515,5,5,6,8,-51.97520709,-234.7752071
3700,IJC+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,53.60339258,52.43945227,64.41562997,53.48993907,6,4,7,6,-18.24071092,-201.0407109
3701,IJC+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,54.11068389,44.22357327,63.34549676,44.75033879,5,4,6,7,-24.32820663,-207.1282066
3702,IJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,53.13991378,52.79123044,62.49519512,52.79123523,6,4,7,7,-12.67896531,-195.4789653
3703,IJC+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,57.84392685,58.45892451,66.52999024,58.56908786,6,5,7,8,-69.12712221,-251.9271222
3704,IJC+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,55.46576519,39.74243342,64.52015134,39.79402037,4,4,5,7,-40.58918224,-223.3891822
3705,IJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute,52.979554,48.13230929,64.29319483,48.45958618,8,4,8,7,-10.75464803,-193.554648
3706,IJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute,51.6124757,52.25305209,61.18057366,55.29371817,6,5,7,7,5.650291635,-177.1497084
3707,IJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute,76.9312746,70.17804967,97.71910305,70.18840727,4,3,5,5,-298.1752952,-480.9752952
3708,IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute,50.54079879,53.44877084,59.74077741,53.50969926,5,4,6,6,18.51041456,-164.2895854
3709,IJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute,68.54531688,59.17745586,85.68887688,59.18222077,3,3,4,6,-197.5438026,-380.3438026
3710,IJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute,55.77820121,47.21235585,62.99896823,48.66799796,4,3,5,6,-44.33841451,-227.1384145
3711,IJC+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,52.24828508,43.9240243,61.48649467,44.34214935,5,5,6,8,-1.979420908,-184.7794209
3712,IJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,56.76734213,40.21672139,76.76816373,40.41343212,6,4,6,7,-56.20810556,-239.0081056
3713,IJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,60.5922668,60.45490126,72.82147458,61.10342311,5,6,6,9,-102.1072017,-284.9072017
3714,IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,56.53825494,52.66667091,65.53112284,52.6782697,4,4,5,7,-53.45905934,-236.2590593
3715,IJC+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta,51.11910666,42.04221464,61.78016706,42.04709077,8,6,8,7,11.57072006,-171.2292799
3716,IJC+NumTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Month1_allold_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta,52.2972136,54.8358458,60.75770279,54.9444118,6,4,7,7,-2.566563187,-185.3665632
3717,IJC+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Month1_allold_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta,61.08964562,67.00958229,75.35367198,67.07005503,7,5,7,7,-108.0757475,-290.8757475
3718,IJC+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,49.76867125,46.58797876,59.15684592,46.97681375,6,5,7,7,27.77594501,-155.024055
3719,IJC+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,54.24302831,54.45503507,64.33200541,54.88304358,4,3,4,6,-25.91633977,-208.7163398
3720,IJC+NumTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Month1_allold_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,62.17562853,66.25741241,72.08375531,66.34400608,7,4,8,8,-121.1075423,-303.9075423
3721,IJC+NumTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,50.43512136,45.70543774,61.0246803,45.93916951,7,5,7,7,19.77854364,-163.0214564
3722,IJC+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,61.49490339,46.46256554,82.4623399,46.71256528,7,4,7,7,-112.9388407,-295.7388407
3723,IJC+NumTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Month1_allold_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,51.01609145,46.35413898,65.22764812,46.52112749,6,5,7,7,12.80690259,-169.9930974
3724,IJC+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,53.37213647,48.71163856,64.58323573,49.00984583,5,4,5,6,-15.46563769,-198.2656377
3725,IJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta,67.830387,61.46975545,79.6731791,61.6048592,4,2,5,6,-188.964644,-371.764644
3726,IJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Month1_allold_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta,54.01762102,57.41584781,63.41391698,57.47596741,6,5,6,7,-23.21145226,-206.0114523
3727,IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,51.80167484,56.3081831,61.28370806,58.12442881,6,5,6,6,3.379901977,-179.420098
3728,IJC+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,51.11713371,50.23151394,60.02042688,50.29338698,5,4,5,7,11.59439543,-171.2056046
3729,IJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute,50.76677497,47.99260323,59.63562726,49.50034303,7,4,8,7,15.79870037,-167.0012996
3730,IJC+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,49.61884188,44.49090089,58.89941964,45.57978881,7,4,8,7,29.57389743,-153.2261026
3731,IJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,51.16842607,48.42878972,59.93268937,50.08855558,7,4,8,7,10.97888711,-171.8211129
3732,IJC+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,48.28983469,40.79262532,57.8913759,41.22111378,6,5,7,7,45.5219837,-137.2780163
3733,IJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,50.74690688,45.40692668,59.81549806,46.73983538,7,4,8,7,16.03711739,-166.7628826
3734,IJC+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,51.48541789,35.92049911,59.22650414,35.94379849,6,4,7,7,7.174985268,-175.6250147
3735,IJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,55.68987503,45.40066936,61.55630737,45.46376309,5,3,6,6,-43.27850032,-226.0785003
3736,IJC+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,49.3282187,44.40741645,58.49348341,45.41111832,7,5,8,7,33.06137557,-149.7386244
3737,IJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,53.73073161,47.38272798,62.34431119,48.96198192,7,4,8,7,-19.76877927,-202.5687793
3738,IJC+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,51.11625466,45.91007562,63.88673299,46.33200425,8,4,8,7,11.60494412,-171.1950559
3739,IJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,57.06986173,46.90681559,69.65083118,46.90718216,5,4,6,7,-59.83834077,-242.6383408
3740,IJC+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,51.2338034,38.87757289,59.79228111,38.89184913,5,4,6,7,10.19435922,-172.6056408
3741,IJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,57.24042612,50.90126609,64.72317146,51.1804254,5,3,6,6,-61.88511339,-244.6851134
3742,IJC+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,53.99577587,50.37530238,63.87001023,50.45543344,5,4,6,7,-22.94931041,-205.7493104
3743,IJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,60.93976477,56.63817688,69.19766091,56.69325908,4,3,5,6,-106.2771772,-289.0771772
3744,IJC+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,47.3210147,40.88652538,57.72059881,42.45770623,6,5,7,7,57.14782362,-125.6521764
3745,IJC+NumTweets_Week2_allold_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta,50.71509606,49.76238096,59.31672084,50.58518948,7,5,7,7,16.41884722,-166.3811528
