"","X","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2"
"40331",40331,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",49.182648568319,41.217380453769,61.5394682910885,41.2300044438331,8,5,9,6,34.8082171801723,-147.991782819828
"40347",40347,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",39.8424400648988,28.1267774578889,52.8528453110438,28.470275449352,7,5,9,9,146.890719221214,-35.909280778786
"40354",40354,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute",48.7143482978002,39.5428615659739,61.695992143638,39.5509784605353,9,6,9,7,40.4278204263981,-142.372179573602
"40364",40364,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",47.9764972609045,33.9033142871274,62.5128644084069,34.1186523998773,8,5,9,7,49.2820328691455,-133.517967130855
"40368",40368,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",47.6285197148346,43.4799989751285,57.6992978339822,43.4864613153115,7,5,9,7,53.4577634219846,-129.342236578015
"40371",40371,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",48.4179868404295,46.8871772009188,60.376824783322,47.1104544843065,9,6,9,7,43.9841579148456,-138.815842085154
"40375",40375,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",48.9846960316004,42.3235350514389,60.198944480502,42.8976525583982,9,5,9,6,37.1836476207946,-145.616352379205
"40376",40376,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",48.2882708081871,39.1997307447453,61.3465405320205,39.8557063542285,8,5,9,7,45.5407503017549,-137.259249698245
"40396",40396,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",43.0679965126392,30.2523739624651,61.8980383742835,33.4868464258408,9,7,9,8,108.18404184833,-74.6159581516699
"40401",40401,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",46.1341718269053,24.0559338123577,65.6872878295104,25.4137065235904,9,7,9,9,71.3899380771367,-111.410061922863
"40402",40402,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",45.9655736515306,27.4917795904852,63.4818524521339,27.5329569110898,8,5,9,7,73.4131161816327,-109.386883818367
"40406",40406,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",49.386509891436,44.9212299925079,61.7417368180276,44.9913846435072,8,6,9,7,32.3618813027676,-150.438118697232
"40415",40415,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",42.0866091892845,25.3724960783591,60.9972667371422,28.8797474941427,8,8,9,9,119.960689728586,-62.839310271414
"40418",40418,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute",48.5274788460905,40.0775543295432,62.1003603296506,40.1044004352515,9,7,9,8,42.6702538469141,-140.129746153086
"40420",40420,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute",47.8113992870433,43.6372801597399,60.0516693128722,43.8189922069365,9,7,9,8,51.2632085554808,-131.536791444519
"40422",40422,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute",49.4103826647925,43.6538241178213,61.5904994821938,43.6723158654414,9,5,9,6,32.0754080224898,-150.72459197751
"40458",40458,"TwoMonthBefore_Revised+IJC+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute",47.4484546256244,39.9122750937538,60.2814563782173,39.9347417576053,9,7,9,8,55.6185444925077,-127.181455507492
"40460",40460,"TwoMonthBefore_Revised+IJC+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute",47.0620806865621,39.9773738180812,59.5587018445405,40.2312503486228,9,6,9,7,60.2550317612551,-122.544968238745
"40496",40496,"TwoMonthBefore_Revised+IJC+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta",49.3745712630636,26.1781812129353,67.4658277162457,26.1817334916037,9,7,9,8,32.5051448432374,-150.294855156763
"40498",40498,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute",49.1890194522483,39.8868190808885,63.2481818022547,39.9035547774373,9,7,9,8,34.7317665730205,-148.068233426979
"40522",40522,"TwoMonthBefore_Revised+IJC+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute",47.8508849262548,37.5121434771639,61.8806689025459,37.5334237017107,9,7,9,8,50.7893808849421,-132.010619115058
"40524",40524,"TwoMonthBefore_Revised+IJC+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",46.9367434172714,41.8037246338992,59.8826658680629,41.9454554145178,9,7,9,8,61.7590789927435,-121.040921007257
"40525",40525,"TwoMonthBefore_Revised+IJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",48.5905260435242,39.3956379946979,62.3361426071166,39.4185784395591,9,6,9,7,41.9136874777101,-140.88631252229
"40528",40528,"TwoMonthBefore_Revised+IJC+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",47.8980337599036,40.5200196135936,60.656933569297,40.5452479190648,9,7,9,8,50.2235948811564,-132.576405118844
"40530",40530,"TwoMonthBefore_Revised+IJC+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",49.347713329684,30.88068234785,66.8922900916726,30.906219050223,9,6,9,7,32.8274400437916,-149.972559956208
"40532",40532,"TwoMonthBefore_Revised+IJC+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",47.3764814907368,35.2785997018196,60.7147704895425,35.6004587816835,9,6,9,7,56.4822221111583,-126.317777888842
"40536",40536,"TwoMonthBefore_Revised+IJC+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",46.4800599548851,39.0384787578845,58.4828619249043,39.6781174867873,9,4,9,5,67.2392805413788,-115.560719458621
"40539",40539,"TwoMonthBefore_Revised+IJC+NumTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",47.5364300091905,39.3049615228951,59.6255583075486,39.3049918856464,9,4,9,5,54.5628398897136,-128.237160110286
"40562",40562,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute",48.1180719621497,33.6234324136266,63.5047548141287,34.2620521428291,9,7,9,8,47.5831364542036,-135.216863545796
"40564",40564,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",43.2802834104383,29.1174397093311,61.4553277712699,31.5158051388929,9,6,10,7,105.636599074741,-77.1634009252593
"40566",40566,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",46.0239579438435,28.1491555600241,64.7818916399929,29.2916250041797,9,5,9,7,72.7125046738782,-110.087495326122
"40567",40567,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",48.4601917410603,39.6592787356336,61.4975782257706,39.9407397179918,9,6,9,7,43.4776991072769,-139.322300892723
"40570",40570,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",41.1183012093671,20.0267407547789,60.7908885358163,21.5372519242677,9,6,9,7,131.580385487595,-51.2196145124049
"40574",40574,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",48.9309803851567,39.7984041353092,62.1325725080552,39.8706938982182,8,4,9,5,37.8282353781196,-144.97176462188
"40578",40578,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",42.0395904109302,42.4497452661942,52.2540263249169,42.488624322406,8,6,9,8,120.524915068838,-62.2750849311625
"40586",40586,"TwoMonthBefore_Revised+IJC+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute",48.701824412727,37.1337549978294,62.9176007339177,37.1639683152005,9,7,9,8,40.5781070472756,-142.221892952724
"40595",40595,"TwoMonthBefore_Revised+IJC+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",47.5204704010393,39.8155501871202,57.8327854797152,39.8177260003712,7,4,9,6,54.754355187528,-128.045644812472
"40598",40598,"TwoMonthBefore_Revised+IJC+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",48.5997308245487,43.2714483075521,60.6515304422495,43.3439048473197,9,4,9,5,41.8032301054156,-140.996769894584
"40610",40610,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute",48.8194084771366,33.8933382471241,64.3460731329967,34.4523526158066,9,7,9,8,39.1670982743609,-143.632901725639
"40611",40611,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",45.6197254877347,36.031512758593,63.3440173927295,39.8023617104343,9,6,9,7,77.5632941471836,-105.236705852816
"40615",40615,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",49.5666390926346,40.6781956283544,62.9231447275998,40.8476301857614,8,4,9,5,30.2003308883854,-152.599669111615
"40617",40617,"TwoMonthBefore_Revised+IJC+NumVerifiedTweets_Month1_all_Absolute",48.2495690063516,41.8754979137597,59.8760479539857,42.102303596387,9,4,9,5,46.0051719237806,-136.794828076219
"40618",40618,"TwoMonthBefore_Revised+IJC+NumVerifiedTweets_Month1_allold_Absolute",48.2342637296895,32.9483573222828,63.1073673083042,33.5744225026751,9,7,9,8,46.1888352437263,-136.611164756274
"40619",40619,"TwoMonthBefore_Revised+IJC+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_allold_Absolute",47.188676191119,29.9896575402046,64.2205321974921,31.0751236864929,9,6,9,7,58.7358857065716,-124.064114293428
"40677",40677,"TwoMonthBefore_Revised+IJC+NumVerifiedTweets_Week1_all_AbsoluteDelta",48.8195743744344,45.5189175869003,59.7844871893356,45.7171616559161,9,4,9,5,39.1651075067875,-143.634892493212
"40708",40708,"TwoMonthBefore_Revised+IJC+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week1_allold_Absolute",49.8892092987124,49.2050374583328,66.8885236234414,50.5607782631932,8,6,9,8,26.3294884154508,-156.470511584549
"40748",40748,"TwoMonthBefore_Revised+IJC+NumVerifiedTweets_Week2_allold_Absolute",48.7313134813017,33.3688448654051,64.1159798039765,33.4401049400909,9,6,9,7,40.2242382243791,-142.575761775621
"40763",40763,"TwoMonthBefore_Revised+IJC+NumVerifiedTweets_Week2_allold_AbsoluteDelta",48.9495137058077,43.3289174342251,61.6799625584838,43.3925285889341,8,4,9,5,37.6058355303082,-145.194164469692
"40897",40897,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute",48.3172678622074,33.5266978951482,63.1468221832888,34.1452311158142,9,7,9,8,45.1927856535112,-137.607214346489
"40898",40898,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute",47.2011353214622,31.3977534270973,64.2050845295135,32.7123659123054,9,7,9,8,58.586376142454,-124.213623857546
"41001",41001,"TwoMonthBefore_Revised+IJC+NumTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute",48.931718677579,33.5800006906554,64.7078988072242,33.5996440288153,9,6,9,7,37.8193758690523,-144.980624130948
"41002",41002,"TwoMonthBefore_Revised+IJC+NumTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute",49.9692853894896,42.3709226383388,68.3883112205588,42.8912067836504,9,6,9,7,25.3685753261243,-157.431424673876
"41005",41005,"TwoMonthBefore_Revised+IJC+NumTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",46.9772256562699,35.221175339496,67.5431983510697,35.729102091255,9,6,9,7,61.2732921247617,-121.526707875238
"41016",41016,"TwoMonthBefore_Revised+IJC+NumTweets_Week2_allold_AbsoluteDelta+NumVerifiedTweets_Week2_allold_AbsoluteDelta",48.4385835481886,40.5861857215781,62.7072516429269,40.5861870314311,8,5,9,6,43.7369974217366,-139.063002578263
"41043",41043,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",46.0385838077293,34.617604196157,63.4702491563604,35.5719435830573,8,5,9,6,72.5369943072487,-110.263005692751
"41045",41045,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",44.8645185193036,27.0815804747981,69.0379642507907,27.14356329935,9,5,10,7,86.6257777683567,-96.1742222316434
"41097",41097,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute",48.6559379941534,33.3663297873345,63.2886092338002,33.7403671665029,9,7,9,8,41.128744070159,-141.671255929841
"41098",41098,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute",48.1743232015587,31.8829070138536,64.8161014893622,33.6600139749233,9,5,9,7,46.9081215812958,-135.891878418704
"41131",41131,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_allold_AbsoluteDelta+NumVerifiedTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta",49.1529840107322,37.7208214820893,64.9687279143312,38.0227592726346,8,7,9,8,35.1641918712134,-147.635808128787
"41137",41137,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_allold_Absolute+NumVerifiedTweets_Week1_allold_Absolute",47.9144965999819,38.9027692079592,62.3128140844033,39.0373562477411,9,5,9,6,50.0260408002174,-132.773959199783
"41201",41201,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute",49.1401210917801,30.8736228214971,64.445810340518,30.8801668078692,9,6,9,7,35.3185468986385,-147.481453101362
"41203",41203,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",48.9186997764938,37.0219248706192,65.4882924387144,37.0229433617323,9,6,9,7,37.9756026820742,-144.824397317926
"41215",41215,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta",49.2273576837591,36.731638937823,61.8575286356803,36.7316999064229,8,5,9,6,34.2717077948906,-148.528292205109
"41243",41243,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",46.4881740139368,29.4189408687659,69.4337269543661,29.4692195731454,8,5,9,6,67.1419118327588,-115.658088167241
"41245",41245,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",43.329904603194,23.5091451023118,72.3849607514922,24.1169956291249,7,7,9,8,105.041144761673,-77.7588552383274
"41284",41284,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta",47.5820261482996,39.0916357277423,64.0390573925183,39.2778801077934,9,7,10,8,54.0156862204046,-128.784313779595
