Features,L1,medianL1,L2,medianL2,Win1,Win2,DirectionalWin1,DirectionalWin2,WeightedWin1,WeightedWin2,Prediction
OneMonthBefore_Revised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,46.44622034,38.48559605,60.09915905,38.49690944,8,6,9,7,67.64535592,-115.1546441,244.8492313
OneMonthBefore_Revised+IJC+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,46.99779585,38.78354284,60.66197439,38.82954115,8,6,9,7,61.02644983,-121.7735502,244.9447272
OneMonthBefore_Revised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,46.52327497,39.52723734,60.04358471,39.57242174,9,6,9,7,66.72070034,-116.0792997,241.6830496
OneMonthBefore_Revised+IJC+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,46.70033788,40.32954678,60.30914056,40.34353527,9,6,9,7,64.5959455,-118.2040545,246.2636505
OneMonthBefore_Revised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,46.07657082,40.17472642,59.6063856,40.25527936,9,6,9,7,72.08115014,-110.7188499,245.6677697
OneMonthBefore_Revised+IJC+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,46.89291818,38.74712964,60.5704831,38.74861643,9,6,9,7,62.28498185,-120.5150181,245.5122035
OneMonthBefore_Revised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,47.11047313,41.61584016,60.62905028,41.71044833,9,6,9,7,59.67432249,-123.1256775,236.1011316
OneMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,47.03041237,38.48227138,60.69329886,38.53559413,8,6,9,7,60.63505153,-122.1649485,245.2671337
OneMonthBefore_Revised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,46.41583456,38.2803574,59.92796977,38.33150701,8,6,9,7,68.00998533,-114.7900147,244.6650099
OneMonthBefore_Revised+IJC+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,47.02114187,38.02840913,60.72208848,38.04659425,8,6,9,7,60.7462975,-122.0537025,245.7814645
OneMonthBefore_Revised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,46.77634202,40.3859949,60.1214092,40.45548552,9,6,9,7,63.68389576,-119.1161042,243.5723205
OneMonthBefore_Revised+IJC+NumTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta,45.69472325,42.40905878,59.66737366,42.42715262,9,6,9,7,76.66332096,-106.136679,234.0283795
OneMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta,46.40600478,41.02877024,60.36256775,41.02983902,9,6,9,7,68.12794261,-114.6720574,239.4436525
OneMonthBefore_Revised+IJC+NumTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta,45.70988456,41.01581799,60.67261273,41.5678277,8,6,9,7,76.48138534,-106.3186147,306.9523173
OneMonthBefore_Revised+IJC+NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,46.16568158,40.87473009,59.76182796,40.89698773,9,6,9,7,71.01182105,-111.7881789,240.441152
OneMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,45.46085486,42.2489927,59.63760058,42.25557521,10,6,10,7,79.46974166,-103.3302583,260.599756
OneMonthBefore_Revised+IJC+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute,46.19088672,43.10111632,59.95805388,43.12973748,9,6,9,7,70.70935934,-112.0906407,242.064274
OneMonthBefore_Revised+IJC+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute,46.67337018,40.16624139,60.28441744,40.17332468,9,6,9,7,64.91955787,-117.8804421,248.9590608
OneMonthBefore_Revised+IJC+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute,46.74227509,42.25654291,60.4099089,42.25674032,9,6,9,7,64.09269898,-118.707301,241.2362596
OneMonthBefore_Revised+IJC+NumTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute,46.27224645,42.93028938,59.90955215,42.96719652,9,6,9,7,69.73304257,-113.0669574,246.3444128
OneMonthBefore_Revised+IJC+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute,46.17827695,42.08593778,59.57097309,42.14794562,9,6,9,7,70.86067666,-111.9393233,250.1378922
OneMonthBefore_Revised+IJC+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Week1_opening_Absolute+NumTweets_Week2_opening_Absolute,49.00041639,40.36783351,61.08175203,40.76253149,9,5,9,7,36.99500326,-145.8049967,204.0734965
OneMonthBefore_Revised+IJC+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Week1_opening_Absolute+NumTweets_Week2_opening_Absolute,46.34509959,38.69093896,60.49681257,38.70255722,9,6,9,7,68.85880493,-113.9411951,269.2952836
OneMonthBefore_Revised+IJC+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta,46.0752418,40.8646814,59.71248651,40.87601671,9,6,9,7,72.09709845,-110.7029015,246.5526625
OneMonthBefore_Revised+IJC+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,46.99819065,40.21373773,60.51957619,40.30093476,8,6,9,7,61.02171225,-121.7782877,246.8068976
OneMonthBefore_Revised+IJC+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta,45.51880235,41.41490548,59.93796773,41.41539629,10,6,10,7,78.7743718,-104.0256282,237.8217167
OneMonthBefore_Revised+IJC+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,45.78126634,39.15913768,59.09254905,39.18566796,9,6,9,7,75.62480386,-107.1751961,260.0200414
OneMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute,46.82736548,41.40819429,60.61872595,41.42759214,8,6,9,7,63.0716143,-119.7283857,248.2833878
OneMonthBefore_Revised+IJC+NumTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week1_opening_Absolute+NumTweets_Week2_opening_Absolute,49.2435054,40.08164185,61.61021956,40.36708066,9,6,9,7,34.07793524,-148.7220648,203.2778327
OneMonthBefore_Revised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta,46.28910815,40.94541522,59.92036263,40.9490047,9,6,9,7,69.53070225,-113.2692978,246.0346897
OneMonthBefore_Revised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta,46.73673896,41.37775326,60.4000524,41.37781252,9,6,9,7,64.15913253,-118.6408675,240.771001
OneMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,46.84289604,38.34129569,60.57861042,38.3452909,9,6,9,7,62.88524747,-119.9147525,243.2628606
OneMonthBefore_Revised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,46.65260323,38.38512009,60.17875627,38.38659374,8,6,9,7,65.16876118,-117.6312388,246.9252034
OneMonthBefore_Revised+IJC+NumTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta,45.37416313,37.20475697,60.11801803,37.65502111,10,6,10,7,80.51004243,-102.2899576,259.3040413
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute,47.60866375,40.00906721,61.35553976,40.01001258,9,6,9,7,53.69603505,-129.103965,252.6910666
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Month1_allold_Absolute,49.09628846,39.25494573,62.92427853,39.25692534,9,6,9,7,35.84453848,-146.9554615,252.1460212
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_opening_Absolute,46.69286394,41.06906177,60.34557805,41.06939018,9,6,9,7,64.68563272,-118.1143673,250.2374531
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Month1_opening_Absolute,49.78005576,39.04211955,63.2290999,39.09774792,9,6,9,7,27.63933082,-155.1606692,250.2783335
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_AbsoluteDelta,46.73552102,41.25103333,60.38475924,41.25304554,9,6,9,7,64.17374781,-118.6262522,247.7859562
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_opening_AbsoluteDelta,47.50708554,42.37004992,60.31686022,42.37039331,9,6,9,7,54.91497357,-127.8850264,244.3662538
OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_allold_Absolute,46.85946079,39.88382989,60.56625147,39.88806972,9,6,9,7,62.68647052,-120.1135295,247.1660602
OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_opening_Absolute,46.40734564,41.61306945,59.98220835,41.63104155,9,6,9,7,68.11185237,-114.6881476,258.6481934
OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta,46.4903448,44.49720325,59.98964041,44.6247108,9,5,9,6,67.11586238,-115.6841376,256.273381
OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_opportunity_AbsoluteDelta,47.733559,45.35797625,60.82557372,45.44284394,9,6,9,7,52.19729202,-130.602708,236.4696709
OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,47.23303019,49.01060115,61.26891228,49.0268295,9,5,9,6,58.20363776,-124.5963622,253.5092403
OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_opening_AbsoluteDelta,48.88881632,41.17873899,61.32769413,41.24915776,9,6,9,7,38.3342042,-144.4657958,214.6047974
OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,49.26268289,43.74069877,61.65508924,43.90179109,9,6,9,7,33.84780537,-148.9521946,214.6804677
OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_AbsoluteDelta,48.80846431,42.71187843,61.44738105,42.72363701,9,6,9,7,39.29842834,-143.5015717,226.6030669
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,48.57340197,40.79980604,61.8442048,40.96239173,9,6,9,7,42.11917639,-140.6808236,222.8874633
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta,47.27058561,43.00959612,61.18927879,43.13044391,9,5,9,6,57.75297263,-125.0470274,257.939513
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,49.00668607,40.54196995,61.74300045,40.62644683,9,6,9,7,36.91976722,-145.8802328,207.2264588
OneMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_Absolute,49.35354901,36.16657527,62.16295426,36.41975217,9,5,9,7,32.75741185,-150.0425881,248.9340465
OneMonthBefore_Revised+IJC+NumPopularTweets_Week2_allold_Absolute,46.88311512,38.318039,61.12705684,38.37028498,9,6,9,7,62.40261857,-120.3973814,261.2895882
OneMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week2_opportunity_Absolute,48.56764251,37.70940034,61.96126672,37.7131298,9,5,9,7,42.18828987,-140.6117101,261.2809266
OneMonthBefore_Revised+IJC+NumPopularTweets_Week2_opening_Absolute,46.54761213,40.72666126,60.17176513,40.72677994,9,6,9,7,66.42865446,-116.3713455,247.2390659
OneMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_AbsoluteDelta,45.62118686,38.74283975,60.24121252,38.74498726,9,6,9,7,77.5457577,-105.2542423,247.6213059
OneMonthBefore_Revised+IJC+NumPopularTweets_Week2_opportunity_AbsoluteDelta,46.37656482,38.85677526,60.04433328,39.01713315,8,6,9,7,68.48122217,-114.3187778,253.1005854
OneMonthBefore_Revised+IJC+NumPopularTweets_Week2_opening_AbsoluteDelta,47.59161455,41.47401207,60.77878911,41.47439189,9,6,9,7,53.90062542,-128.8993746,240.1244369
OneMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,45.06289289,37.39656368,60.61026425,37.40817681,9,6,9,7,84.24528527,-98.55471473,235.8008789
OneMonthBefore_Revised+IJC+NumPopularTweets_Week2_allold_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,48.32601795,40.23563365,61.31478057,40.2433506,9,6,9,7,45.08778464,-137.7122154,229.3615894
OneMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,47.1605803,37.19892992,62.02977176,37.44494756,8,6,9,7,59.0730364,-123.7269636,240.6156155
OneMonthBefore_Revised+IJC+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_AbsoluteDelta,47.59449661,36.71755103,61.19664368,36.72827109,9,5,9,7,53.8660407,-128.9339593,262.0427799
OneMonthBefore_Revised+IJC+NumPopularTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_AbsoluteDelta,47.82923131,41.86874642,61.06512998,41.87145276,9,6,9,7,51.04922424,-131.7507758,241.5463049
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,47.70073013,37.4600256,62.17662398,37.58947322,8,6,9,7,52.59123849,-130.2087615,261.6767278
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,45.95353069,33.40616047,61.06881025,34.0559302,8,6,9,7,73.55763168,-109.2423683,260.5512683
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,47.8307187,40.74203309,60.97356321,40.85061073,10,5,10,6,51.03137564,-131.7686244,233.4283098
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,45.94457836,32.77443205,63.57093076,34.45646343,8,6,9,8,73.66505966,-109.1349403,283.6654019
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,48.83433451,32.68603772,63.19917989,32.74839517,8,4,9,7,38.98798587,-143.8120141,249.1862829
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,44.85869579,24.11060054,61.8938961,24.11993336,9,7,9,8,86.69565057,-96.10434943,309.1085726
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,43.58894519,26.92808774,55.1494941,27.22764062,7,3,9,5,101.9326577,-80.86734228,273.0631224
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,47.73908996,41.97015494,60.96724627,41.97015876,9,6,9,7,52.13092043,-130.6690796,240.2757319
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,42.7667946,22.9114294,55.74235568,22.9115961,8,4,10,6,111.7984648,-71.00153516,262.1999035
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,43.16719308,23.76275461,56.30419306,25.187289,7,5,9,7,106.993683,-75.80631699,281.4929423
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,45.48396037,29.30451845,61.25636414,30.75725273,9,6,10,7,79.19247552,-103.6075245,257.443803
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,42.98630696,31.94810692,55.75072942,32.30497178,7,6,9,9,109.1643165,-73.63568351,304.5862913
OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,49.80233412,35.35436928,64.58281611,35.63043293,8,5,9,7,27.37199052,-155.4280095,244.2376475
OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute,47.62524946,42.84300037,60.50676293,45.65061582,8,4,9,6,53.4970065,-129.3029935,266.8570209
OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,47.38157923,36.88578243,62.63142843,37.05625821,10,6,10,7,56.4210492,-126.3789508,280.2866345
OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,46.3207716,42.66780474,59.83616925,42.74121353,9,5,9,6,69.15074081,-113.6492592,270.8230677
OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,44.42724226,39.09771428,56.12130819,39.13920925,7,5,10,8,91.87309284,-90.92690716,280.2949149
OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta,47.56421818,34.92055487,60.21505987,34.92382642,8,5,10,8,54.2293818,-128.5706182,231.7152113
OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,46.76796925,47.21088522,59.43360562,47.75801165,8,5,9,7,63.78436901,-119.015631,275.6086127
OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,48.08346767,53.06681627,59.71865298,53.0722563,8,4,9,7,47.99838795,-134.801612,223.0172286
OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,49.11099931,41.35214876,61.63791245,41.41288742,9,6,9,7,35.66800826,-147.1319917,215.0887957
