"","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","Prediction"
"121","NumTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log","55.7063483541591","44.9219228763473","67.2158958665872","45.1247575723432","4","3","7","7","71","-13.8","170.52556452437"
"122","NumTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta","63.121461387944","60.2278395159978","74.2930844608743","60.2664570769296","4","2","7","7","71","-56.2","153.984320557132"
"123","NumTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta","56.2150879578643","46.2067489426006","67.6812335354466","46.4547286634129","4","3","7","7","71","-13.8","170.226325625989"
"124","NumTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log","58.7059778191425","50.6630892924626","70.5134682278636","50.8021060847881","4","2","7","7","71","-56.2","164.789397250552"
"125","NumTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta","63.5837003744934","59.7707587812448","75.5679282527763","59.8034049689943","4","2","7","7","71","-56.2","153.490592391115"
"126","NumTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta","56.1272153547004","45.2942838915229","69.3203497966142","45.2955459870399","6","3","8","7","146","-13.8","171.739244249257"
"127","NumTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log","56.0465986308066","46.1365902050909","67.5628319320572","46.3679038856385","4","3","7","7","71","-13.8","170.159868827229"
"128","NumTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta+NumTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta","64.5140545313949","60.5756321797685","76.200085659615","60.6210424855929","4","2","7","7","71","-56.2","152.339945600077"
"129","NumTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta+NumTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta","59.7587681195075","54.9258843694418","73.927118285874","55.6788409094695","6","3","8","7","146","-13.8","174.421907547627"
"130","NumTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log","61.3465129427121","55.4626569199657","72.9601565088164","55.5038749683838","4","2","7","7","71","-56.2","159.01619293803"
"131","NumTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","62.6411335289223","58.7192118835725","74.0862912790587","58.7630993982327","4","2","7","7","71","-56.2","154.754256494257"
"132","NumTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","61.1203760881042","55.0142892552886","73.0029674772269","55.0315516335788","4","2","7","7","71","-56.2","157.425829804239"
"133","NumTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log","52.6412048186091","43.7930205322655","64.2626290150265","43.7930851793067","6","3","8","7","146","-13.8","175.858994209628"
"134","NumTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","62.7049194921107","59.9163241701502","73.7986499417337","60.0270531371411","4","2","7","7","71","-56.2","153.391550046909"
"135","NumTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","51.6355311854614","44.6970605071772","62.9376398306426","44.7664858438131","5","3","7","7","93","-13.8","179.035776309803"
"136","NumTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log","58.5696667135942","49.7009762762683","70.5119707181648","49.800053598602","4","2","7","7","71","-56.2","165.049589068346"
"137","NumTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","63.7846632590491","59.0954052631682","76.1628974063615","59.1949208342924","4","3","7","7","71","-13.8","152.999643256164"
"138","NumTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","56.2737994384724","46.9231690482786","68.8515559934516","46.9334149516992","5","4","8","7","124","70","173.179583147348"
"139","NumTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log","60.4489243736653","54.5499725434013","72.181612427869","54.6011901041818","4","2","7","7","71","-56.2","158.143187587437"
"140","NumTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","63.2556452459957","60.055636449807","74.6242568017255","60.0748887007853","4","2","7","7","71","-56.2","153.561793855406"
"141","NumTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","60.7182782766682","54.492156051979","72.368075335176","54.5702806584193","4","2","7","7","71","-56.2","158.490627491989"
"142","NumTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log","49.2684526050613","38.8768076926473","61.3445116655192","38.8797820926514","6","4","8","7","146","70","180.090186866624"
"143","NumTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","61.2463091412238","59.1944036083866","72.1573557112723","59.3636613624631","4","2","7","7","71","-56.2","153.984668107739"
"144","NumTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","45.739552179311","34.4906681373658","58.0304718207629","34.5047873348448","5","4","7","7","93","70","183.749652837734"
"145","NumTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log","58.5777075591094","49.7074020155726","70.491469832926","49.8242184325843","4","2","7","7","71","-56.2","162.421312185747"
"146","NumTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","64.2271537924225","59.8710477096333","76.3848358939857","59.9745101733046","4","2","7","7","71","-56.2","152.000131087783"
"147","NumTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","55.310221770719","46.1509137070678","68.962682216406","46.1760318644143","6","4","8","7","146","70","170.340230225921"
"148","NumTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log","61.4988163328417","53.0603727993913","72.9278823766539","53.4729513733229","4","2","7","7","71","-56.2","160.052422333586"
"149","NumTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","62.9120441097205","59.6193874644256","74.3847899917552","59.625508384604","4","2","7","7","71","-56.2","154.232242682566"
"150","NumTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","62.2932366460549","53.5474261368159","73.4330966206806","53.5874114351233","4","3","7","7","-10","-20","165.363098145118"
"151","NumDistinctTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log","43.1872664330764","39.2307176407339","53.659752298842","39.3622536262467","6","4","9","6","358","193.6","328.931692719163"
"152","NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta","49.1831875711972","43.9606125861248","63.9023649549747","44.1794874372627","6","3","8","7","176","-20","188.087071128531"
"153","NumDistinctTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta","44.1917684696737","38.8441513133741","54.642158870924","38.9073890794565","7","4","10","6","394","193.6","327.515371362112"
"154","NumDistinctTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log","49.1185267437593","33.1877202893102","57.6643816134261","33.1980999547987","4","3","6","7","71","19","268.08619637537"
"155","NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta","52.5359986361647","44.0777480509454","67.535375388938","44.1114312073744","5","4","7","7","124","-3.59999999999998","208.313877761634"
"156","NumDistinctTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta","39.6947138190281","25.0501363730406","53.6427476560443","26.4526535992754","7","7","7","7","286","193.6","302.597416534308"
"157","NumDistinctTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log","44.0429820537501","38.9524324341359","54.416775814441","39.0309712710274","6","4","9","6","358","193.6","326.535592661513"
"158","NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta","41.8841684656594","26.4296805258097","58.7024720064373","26.4723102173519","7","5","7","5","192","57.8","238.768847900186"
"159","NumDistinctTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta","47.8622457548602","51.2700631601029","58.0816143966125","51.2867727197032","6","5","9","7","253","208","343.593843162298"
"160","NumDistinctTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log","46.1829097657121","44.2067700582043","55.4083296901265","45.0927530624587","6","4","8","7","270","55.2","263.35084774307"
"161","NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","53.7717878468813","50.5229987232799","67.5106168017866","50.5881941688659","6","3","8","7","176","-20","164.972077407626"
"162","NumDistinctTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","49.2989702091935","55.5423744810697","58.3811736368063","55.543821937436","6","4","9","7","270","55.2","264.78629060077"
"163","NumDistinctTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log","45.360223114333","39.6897829019465","56.8650312728178","40.3978628826487","7","4","10","6","394","193.6","320.935571723885"
"164","NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","48.5368116047719","46.5760892046501","62.8952238696327","46.6394719556395","6","4","8","7","176","-1.99999999999999","184.031705574461"
"165","NumDistinctTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","46.4112161229289","42.1908228375945","54.7159798478157","42.2873816960461","6","6","9","8","270","305","295.967697505254"
"166","NumDistinctTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log","45.5369704331407","41.4919743761398","56.2328844738327","41.6336866794298","7","5","10","7","269","205.8","301.16456599557"
"167","NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","48.7220541372243","37.1365596597593","64.6654760695043","37.1561107563104","6","4","7","6","176","63.8","217.789787774964"
"168","NumDistinctTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","43.9902849922713","32.6241452005063","57.941623903845","32.6263754674113","7","3","9","4","275","-164.4","308.41743441152"
"169","NumDistinctTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log","56.6606078670912","52.302679409547","68.7918076590137","52.3030024153552","5","2","7","6","123","-56.2","239.246140469416"
"170","NumDistinctTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","61.2882321941677","54.0136480608084","72.9628017698511","54.4529976830518","4","2","7","7","71","-56.2","168.397624997416"
"171","NumDistinctTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","62.5998608767995","61.1797681037279","74.1483563543414","61.7348214366116","5","2","7","6","123","-56.2","256.302899154583"
"172","NumDistinctTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log","46.159208722125","38.0376209965661","59.3215883470126","38.0429674490345","5","4","7","6","24","-26.4","276.984604737006"
"173","NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","50.485873127038","44.2552407977586","64.1069223014635","44.6707044955579","5","4","8","7","124","22.4","179.975116339439"
"174","NumDistinctTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","48.8959266924143","42.5014700435101","61.8771274547811","43.22923050868","5","4","8","7","136","55.2","223.593990234069"
"175","NumDistinctTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log","51.8779639681423","47.6432824300393","61.6791386930645","49.1273889091459","5","3","7","7","217","19","288.597132269862"
"176","NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","46.5725327820174","31.1410562281349","63.5690393159331","31.149680535767","7","5","7","6","192","76","235.614373877755"
"177","NumDistinctTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","51.9700214009193","52.8396480815198","66.1764017953882","53.0039956635499","7","6","7","7","286","109.8","293.524762057617"
"178","NumDistinctTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log","50.634529472476","35.374540340305","64.272785511573","35.3869069902982","4","2","8","5","-29","-215.4","236.136876756973"
"179","NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","54.4019496402485","50.8784649020377","68.1214570276835","50.9412862542342","6","3","8","7","176","-20","168.161232740037"
"180","NumDistinctTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","63.156450547656","42.666693004763","80.1441531515897","43.2434657788091","3","3","7","5","-163","-131.6","225.562675340913"
